experience,job_description,job_desig,job_type,key_skills,location,company_name_encoded
6,210,252,,255,13,2387
3,10151,231,analytics,14623,13,105
19,9583,12417,,13778,13,2461
16,10152,13159,,14624,281,2046
33,3487,4365,Analytics,4730,22,2350
4,10153,13160,,14625,612,894
22,10154,13161,,14626,1653,1542
8,3059,3830,,4137,22,1615
6,4773,6020,,6559,429,2613
31,27,59,,59,487,654
20,10155,13162,,14627,65,28
14,6632,8415,Analytics,9273,4,2746
10,1886,10483,Analytics,11591,49,1646
1,3122,3905,,4223,7,661
5,27,13163,,14628,3,2657
4,9520,12335,Analytics,13673,5,279
30,1079,1347,,1399,15,566
22,27,10309,Analytics,11400,15,2690
19,1631,2043,,2163,4,1485
14,4548,5741,Analytics,6247,25,66
4,4303,5433,,5913,837,1253
37,2518,3290,,3533,22,2533
46,10156,13164,,14629,15,1254
22,7775,9908,Analytics,10959,5,1114
45,6604,8382,,9237,423,1134
1,27,4682,,1717,7,104
22,27,9608,,6549,7,104
20,27,13165,,112,41,1479
16,10157,4005,,14630,191,59
15,6431,8150,Analytics,8987,13,814
12,10158,13166,ANALYTICS,14631,13,2751
39,601,754,,771,197,2634
22,8916,11507,,12738,1485,789
19,6505,8256,,9099,4,1997
26,6110,7724,,13034,176,740
24,7609,9700,,10715,14,2476
26,10159,13167,Analytic,14632,4,2417
78,6126,7744,,8514,4,1552
39,3300,4135,,4470,3,1924
27,8771,11311,,12524,4,1620
6,1514,1882,,1981,4,2036
8,9168,11863,analytics,13131,88,2649
47,9992,12938,,14380,4,1165
17,10160,13168,,14633,48,1939
59,3919,4921,,5346,7,2415
35,8494,10930,,12089,1428,2168
27,27,790,Analytics,811,5,2423
41,10161,13169,,14634,22,1957
26,5736,13170,,7922,6,1663
37,10162,13171,,14635,15,1051
94,10163,13172,,14636,1654,42
6,3575,4478,,4855,49,758
35,5795,7311,,8018,22,1833
8,1704,2138,Analytics,2265,14,1125
15,10164,13173,,14637,48,133
18,8091,10370,,11464,25,946
35,8447,10870,,12018,84,2714
8,891,1121,,1157,13,2203
6,459,574,,587,161,1328
6,10091,13081,,14540,13,1138
3,1149,1437,,1497,4,1296
22,10165,5418,,14638,13,1980
30,9126,11796,,13057,13,2226
5,10166,13174,,14639,3,2642
47,10167,3282,,14640,4,2307
31,27,59,,59,1613,654
9,1456,1814,analytics,14101,49,1893
27,3796,4765,,5180,7,2226
47,2570,3209,Analytics,3439,410,107
47,174,3241,,3478,11,1115
35,27,11722,,12968,4,1264
31,27,13175,,9635,168,2516
39,10168,13176,,14641,5,2528
1,3965,4975,,5403,13,1384
53,27,13177,,14642,34,1464
15,9371,12138,Analytics,13448,52,642
56,10169,13178,,14643,82,615
36,371,462,Analytics,472,11,1433
12,10170,13179,,14644,4,727
35,4219,5313,,5776,13,1118
30,6560,8322,,9175,108,1275
31,161,13180,Analytics,4574,3,1881
26,5819,7336,Analytics,8045,5,2439
35,235,286,,289,91,1881
26,9216,11931,,13209,15,1051
6,103,423,Analytics,433,19,1639
6,1914,3853,,4161,4,2250
16,1095,1368,Analytics,1422,4,36
23,9087,11741,,12995,4,2637
61,9654,12504,,13878,1593,907
12,2043,10458,,11559,14,236
43,27,13181,Analytics,14645,909,382
6,4089,13182,,14646,4,478
14,27,1973,Analytics,2084,4,104
92,7056,12177,,9888,169,1741
81,10171,13183,,14647,13,94
49,27,13184,,14648,22,877
26,10172,13185,,14649,7,1566
24,10173,13186,,14650,13,369
24,5652,7121,Analytics,7807,13,1936
21,1369,1713,,1796,368,2411
9,27,12328,,13665,1575,2234
5,9298,10438,,13343,6,2295
27,4969,6244,,6822,6,35
16,1270,1587,,1661,13,1124
17,10174,13187,,14651,34,1841
24,9572,12402,,13758,4,740
14,10175,1953,,14652,1655,745
24,8109,13188,,14653,5,1845
6,27,1903,,2007,222,2538
6,27,2469,,2634,498,807
18,27,11785,,13043,627,2457
27,9510,12318,,13654,13,156
18,27,13189,,14654,15,19
27,5424,6843,Analytics,7489,3,1114
6,27,13190,,14655,6,2652
19,4485,5665,,6165,535,2504
40,3781,4744,analytics,5158,742,782
24,29,4101,Analytics,14106,7,105
27,8441,10862,Analytics,12007,16,1657
16,27,1471,Analytics,1536,67,1733
49,27,343,,14656,4,1552
17,2216,2773,analytics,2963,4,1125
4,217,1734,Analytics,1817,14,1125
20,27,9355,,10318,1260,609
53,27,13191,Analytics,14657,1656,1892
17,9888,12808,Analytics,14237,5,104
25,10176,13192,,14658,48,1700
6,8050,10306,Analytics,11397,7,601
22,3970,4979,,5407,5,986
23,586,734,,751,13,1862
17,1110,5794,,6306,4,1981
44,7610,9701,,10716,4,2226
37,9010,11639,,12884,6,526
26,27,1433,,1493,6,981
26,27,8887,,9773,7,2339
81,9254,11992,,13272,4,2065
12,9253,11991,,13271,65,1513
26,10177,13193,,14659,201,2196
31,5673,7145,,7833,1040,2233
22,2603,3251,analytics,3489,15,2235
24,1256,1571,,1645,6,2370
10,9176,11872,,13142,13,409
14,9602,12447,analytics,13810,14,2190
37,4884,6142,,6706,13,1492
24,27,8376,,9230,7,1535
12,29,13194,,14660,4,104
31,27,13195,,3371,57,2093
105,10178,13196,,14661,13,1443
37,10179,13197,,14662,5,525
35,10180,13198,,14663,1325,170
1,27,13199,,14664,1657,2573
8,4936,6204,analytics,6776,27,669
9,10181,13200,,14665,4,432
5,27,3336,,4638,7,2467
31,27,9101,,7479,57,2093
14,2220,388,Analytics,2968,22,104
15,10182,2064,,14666,4,1592
22,10183,13201,,14667,4,1059
47,10184,13202,,14668,113,1393
72,27,13203,,14669,22,1266
13,10185,684,,14670,4,2145
32,2554,3187,Analytics,3415,7,2362
39,6551,8310,,9159,6,1050
27,27,2109,Analytics,2233,217,1433
33,10186,13204,,14671,5,1921
39,5409,6817,analytics,7462,22,2153
32,27,11457,,13300,4,105
22,3533,4424,,4797,11,1125
4,1254,354,,1643,236,1262
25,27,818,Analytics,841,4,2726
85,1245,1559,Analytics,1632,4,1881
35,8414,4785,,11957,4,2258
17,10187,13205,Analytics,14672,4,1956
19,27,4690,,5096,22,934
13,9085,256,,12993,5,1728
9,7876,10063,analytics,11112,7,323
47,10188,11,,14673,56,996
18,7628,9723,Analytics,10744,1195,392
14,27,7479,,14674,22,1267
55,8406,5246,,11943,122,1993
17,9224,11946,,13225,432,2247
24,6200,13206,,8628,4,2460
18,27,105,Analytics,105,7,104
46,10156,13164,,14629,15,1254
13,27,13207,,14675,5,186
39,27,359,,364,5,942
16,1896,13208,,2521,15,307
27,5383,12965,,14411,13,108
15,6626,8406,,9265,22,2547
6,7106,9047,,9959,1229,1101
35,10189,13209,,14676,13,2083
21,26,542,,554,13,2360
35,10190,13210,,14677,22,954
16,10191,13211,,14678,21,1600
12,8527,10973,,12137,13,195
18,27,3911,,14679,4,104
35,161,936,,1719,3,773
19,5696,7171,Analytics,7860,4,2036
35,9444,9218,,13558,173,2004
36,27,85,Analytics,8020,6,2509
27,8033,10278,analytics,11365,5,869
16,27,13212,,14680,4,127
44,168,195,Analytics,198,7,1592
40,2711,3381,,3632,13,507
130,10192,13213,,14681,6,494
5,10193,896,,923,223,1472
37,1083,1351,Analytics,1403,15,2190
20,8738,783,,12468,7,1501
35,27,5572,,14682,40,1561
17,10194,13214,analytics,14683,5,692
6,27,302,analytics,3456,22,2402
37,27,13215,,14684,4,917
13,7550,9615,Analytics,10621,13,5
6,7312,9314,,10272,238,1806
54,10195,13216,,13599,171,1093
35,3379,4234,Analytics,4579,684,547
6,10196,13217,analytics,12034,45,2712
27,730,10807,,944,4,2317
17,8729,3334,,12456,281,1738
23,9023,11657,,12899,13,854
3,1843,9245,,10184,49,1330
18,27,2761,Analytics,14685,4,104
4,10197,13218,,14686,15,565
27,1719,2155,Analytics,2285,14,1125
31,381,473,,484,140,1713
27,10198,13219,,14687,13,109
9,9783,12666,,14077,281,19
9,1877,145,,2497,4,2060
9,274,346,Analytics,351,28,1396
20,27,2579,ANALYTICS,2748,15,424
1,27,671,,1717,7,104
34,7815,9965,,11015,22,1227
11,46,13220,,14688,15,516
33,10199,13221,,14689,4,1051
6,4557,5752,,6262,882,1820
14,7412,9447,Analytics,10422,13,2435
15,1589,1986,analytics,2098,3,1133
22,7463,9506,,10498,13,1233
12,8389,10784,,11918,4,1008
22,73,13222,,14690,22,2674
41,3490,4369,Analytics,8500,4,207
31,27,1394,,1452,1658,30
25,3246,4904,,14691,4,1552
6,10200,13223,,14692,13,1650
45,27,12334,,14693,31,467
12,27,13224,,14694,3,1884
26,10201,13225,,14695,368,310
47,2001,2500,,2666,4,65
13,27,3230,analytics,10408,47,1433
22,3755,1916,analytics,5118,4,2246
53,27,13226,,14696,31,2114
1,10202,412,,14697,7,862
54,27,5671,,6172,31,1407
6,27,6156,Analytics,6723,11,2612
1,10203,13227,,14698,6,128
36,136,159,,161,15,1771
35,1368,13228,analytics,14699,3,1881
1,6480,13229,,14700,5,2631
39,27,7344,,8059,15,833
36,10204,13230,,14701,4,2266
47,8196,10509,,3458,3,1296
27,12,12967,analytics,14413,11,1115
15,9746,12742,Analytics,14012,11,1114
24,27,5481,,5963,18,1092
18,10205,13231,,14702,4,2641
22,27,9029,Analytics,9940,5,104
37,8679,11178,analytics,12366,15,2303
19,3651,4561,,4954,4,579
13,10206,1339,,14703,440,2734
13,27,10092,,11145,49,2570
22,4354,5497,,5979,13,2692
40,27,13232,,14704,10,1240
16,2267,2835,,3027,22,617
56,27,11942,,13221,4,105
9,10207,13233,,14705,4,2066
10,10208,13234,,14706,4,1920
50,5130,13235,,7075,5,1478
11,12,13021,analytics,14471,11,1115
17,6151,7784,,8562,107,2517
15,6398,8102,,8941,13,249
62,4998,6282,,6867,341,1061
17,8233,10555,,11670,4,131
6,10209,13236,,14707,748,906
50,10210,13237,,14708,4,1830
35,10211,864,Analytics,14709,602,2616
9,10212,13238,,14710,3,297
23,10213,13239,,14711,7,66
131,10214,13240,,14712,178,970
39,6490,8234,,9076,408,2445
24,8202,10514,Analytics,11629,13,2258
14,8258,2426,Analytics,11713,13,104
5,5161,13241,Analytics,7114,48,2497
17,27,13242,,14713,5,512
16,10215,13243,,14714,25,1283
36,10216,10492,,14715,4,2611
5,27,13244,,14716,7,2137
3,591,1241,,1286,111,907
23,10217,13245,Analytics,14717,15,485
31,8151,13246,,14718,5,2627
17,27,7503,,8246,22,104
37,9123,11791,analytics,13052,4,2190
35,463,578,Analytics,591,22,1928
13,4951,13247,,14719,13,1996
37,1519,1890,,1991,13,1738
26,2261,2830,,3022,13,1253
21,27,782,Analytics,802,203,677
14,7688,11,,2337,5,1533
54,10218,13248,,14720,7,1236
12,10219,13249,,14721,13,400
14,5236,6596,Analytics,7223,369,1913
31,27,13250,,14722,3,2366
14,27,13251,,14723,15,1889
26,2855,13252,,14724,86,1934
6,2120,2652,Analytics,2832,13,2744
39,27,11466,,12692,4,1282
57,27,5425,,5903,65,293
37,3512,4399,,4766,6,1763
27,12,12967,analytics,14413,11,1115
22,4522,5709,Analytics,6211,4,2672
17,9153,11838,Analytics,13105,4,1709
39,7470,9516,,10508,13,81
6,7567,9642,Analytics,10651,266,1881
8,5342,13253,Analytics,14725,4,987
17,10220,8228,,14726,1659,2589
6,594,1996,,10634,5,1122
5,9031,11669,,12913,13,1825
53,27,146,ANALYTICS,2147,13,424
27,12,78,Analytics,78,11,1125
22,27,5567,Analytics,13275,7,104
17,7367,9384,,10353,5,2438
27,5424,6843,Analytics,8085,3,1125
14,27,13254,Analytics,14727,7,104
40,27,1598,,1674,4,1776
23,9367,1156,,14728,22,936
10,2458,3067,,3288,310,363
19,972,1225,Analytics,1267,43,1114
9,4844,6094,,11139,13,2435
6,8571,11034,,12206,49,1415
18,27,13255,,14729,15,60
89,10221,13256,,14730,483,793
91,1351,13257,,14731,4,2250
5,27,2122,Analytics,6261,22,104
39,10135,13140,,14604,7,1795
16,10222,13258,,14732,1660,2328
91,10223,13259,,14733,18,1442
77,27,1953,,2061,5,1624
18,5413,13260,Analytics,14734,266,2190
40,27,11712,,12956,22,2679
10,1444,1799,Analytics,14735,13,1881
24,9158,1514,,13113,13,940
26,27,13261,analytics,14736,7,1521
36,10224,13262,,14737,4,2460
39,10225,13263,,14738,4,285
12,5950,7498,Analytics,8240,1068,1722
49,949,1197,Analytics,1239,4,2065
5,27,466,analytics,2786,497,391
35,27,13264,,2979,1661,339
6,10226,13265,,14739,151,1482
35,10227,13266,,5588,794,2356
36,262,13076,Analytics,14533,3,1881
22,10228,13267,,10527,627,1
45,10229,13268,,14740,22,2401
6,9241,11972,,13247,4,2412
62,10230,13269,Analytics,14741,4,1310
31,9534,12353,,13698,4,1244
16,2104,2633,,2811,25,2025
22,27,13270,,14742,460,381
22,10231,1560,,1633,13,516
9,27,13271,,14743,829,2475
42,1375,1719,Analytics,1802,369,2350
18,27,13272,,14744,435,1690
15,10232,13273,,14745,5,185
52,10233,13274,,14746,47,1881
16,9713,12578,,13962,3,2350
88,7987,10219,,11293,4,2226
27,6808,8652,,9524,5,2398
13,10234,13275,,14747,5,736
100,1351,11038,,6909,4,2248
23,4249,5361,analytics,5829,826,1869
10,5689,9926,,10976,11,7
47,2523,9091,Analytics,10426,4,1881
6,9480,12279,,13614,1566,2226
13,10235,13276,,14748,67,1655
118,10236,13277,,14749,4,486
15,8659,478,,12336,5,283
4,27,2012,Analytics,2127,13,1031
22,7119,2383,Analytics,9982,13,516
22,27,4906,,1174,4,104
11,10237,13278,,14750,4,669
9,5174,6513,analytics,7135,13,1129
31,3385,42,,4591,52,757
6,27,13279,analytics,4937,1662,1429
40,27,13280,,14751,1663,891
6,8367,10753,,11886,3,2277
39,27,13281,Analytic,14752,48,199
13,27,13282,Analytics,14753,287,1854
39,3575,8739,,9619,49,758
30,6127,7745,,8515,7,2226
24,1966,2451,,2615,5,2659
12,27,466,Analytics,14754,3,150
9,3528,10242,,4791,171,2502
20,10238,13283,Analytics,14755,4,1491
54,10239,944,,14756,13,1391
45,10240,13284,,14757,97,1286
16,27,13285,,14758,341,500
53,10241,9659,,14759,15,1637
35,27,633,,14760,13,2037
14,27,6458,Analytics,7070,13,104
53,9134,11807,,13070,67,740
27,10242,13286,,14761,7,1535
97,1957,2437,Analytics,2601,4,2066
6,920,1160,,1200,49,151
54,10243,13287,,14762,486,1781
22,10244,13288,,14763,53,262
22,321,401,Analytics,410,112,1419
11,4984,1210,,10479,48,1886
77,6274,7943,,8745,5,1646
54,27,13289,,14764,22,168
6,762,10999,,12165,4,1682
13,27,13290,,14765,13,2199
57,9955,12891,,14327,1628,1243
58,10245,13291,Analytics,14766,4,2036
10,10146,13154,Analytics,14618,307,2462
16,2263,2832,,3024,152,717
6,10246,13292,,14767,5,23
22,2114,2644,,2822,49,1301
14,16,16,,16,14,5
30,29,119,,3990,4,105
16,5782,7291,,7998,7,1083
9,27,13293,,14768,6,1659
45,10247,13294,,14769,4,2039
26,27,13295,,14770,86,2033
17,10248,13296,,14771,15,516
26,10249,13297,,14772,3,1893
36,2339,2655,,13488,13,2478
22,5208,6550,analytics,7178,13,516
46,4498,6709,,7351,5,952
11,10250,13298,,14773,25,435
12,527,659,,673,22,2229
16,10251,13299,analytics,14774,1485,518
6,7183,9152,Analytics,10074,4,769
35,6976,5900,Analytics,9764,13,1653
45,27,13300,,14775,5,2581
26,5929,7473,Analytics,8212,32,671
22,1530,1906,,2010,4,973
19,780,978,Analytics,1011,7,2675
35,1368,8609,Analytics,9479,3,1881
38,1027,13301,analytics,14776,4,1114
14,10252,10431,,14777,11,1125
17,1464,12406,,13765,5,740
47,8697,11207,,12398,4,2426
66,1164,1454,,1517,14,2257
13,174,6633,,1257,554,1125
36,626,13302,,14778,13,563
65,10253,13303,,14779,343,2041
22,10254,13304,Analytics,14780,13,2672
16,27,10987,,12148,22,972
14,4692,5929,Analytics,6452,15,509
18,5998,7565,Analytics,8313,4,1129
35,5160,13305,,7113,25,825
17,27,13306,,14781,13,1083
20,1777,191,,11736,1664,528
31,27,13307,,11125,58,624
17,826,1035,,1067,4,437
35,10255,13308,,14782,4,2360
26,1856,2317,,2466,6,104
26,27,3067,,14783,34,2128
24,7175,2056,,10064,5,1436
5,27,4015,Analytics,144,4,104
19,1019,1286,Analytics,1334,3,2362
7,1186,1487,Analytics,1552,11,1125
6,40,3824,,4130,22,2350
22,9971,12908,,14348,7,935
42,4128,5191,,5643,802,504
16,9243,12194,Analytics,13512,5,1921
39,531,663,,677,22,2350
13,1193,1490,,7846,7,2400
4,10256,13309,,14784,13,1957
46,113,133,Analytics,133,13,1912
17,2798,3507,,3766,91,1468
14,27,13310,,14785,256,2731
53,10257,13311,,14786,13,450
27,9780,12660,,14070,4,194
40,1248,1561,,1634,3,1459
38,4963,1980,,6815,4,162
46,27,8748,Analytics,9629,15,966
12,27,13312,,14787,7,1535
10,1128,1409,Analytics,1467,318,105
31,682,13313,,880,4,2666
6,10097,13087,,14547,6,1126
17,638,799,,821,4,866
26,27,1216,,12174,217,2572
23,5609,7062,,7739,4,2745
35,10258,13314,,14788,5,2610
37,1097,1370,Analytics,1424,15,2036
22,5101,2613,Analytics,7025,4,516
22,29,2226,,10855,15,104
24,5242,1101,,8403,22,2527
6,3722,4660,,5060,4,570
14,232,10524,,11638,4,2249
21,4203,5293,,5753,15,1852
53,27,6604,,14789,178,540
12,10259,13315,Analytics,14790,22,2011
50,10260,13316,,14791,22,2143
35,10261,13317,,14792,86,518
35,344,429,,439,4,1881
28,27,4159,,14793,15,242
13,27,11867,,13136,1519,2049
22,29,12628,Analytics,14029,13,104
22,9838,649,Analytics,14157,5,1752
53,4520,5705,,6207,388,1212
23,10262,13318,,14794,13,1433
24,29,6886,,7538,7,105
20,10263,13319,,14795,65,130
18,27,466,,14796,67,62
30,10264,13320,,12570,5,2506
61,5831,1868,,10534,4,104
93,3256,252,,7792,4,1198
8,6787,8605,,9496,602,1657
12,5570,7015,Analytics,7689,47,464
17,10265,13321,,14797,217,1652
1,10266,2177,analytics,14798,39,740
14,6810,8654,,9526,1201,1969
35,27,2933,,3141,4,226
9,3669,552,,4977,15,272
14,10267,13322,,14799,5,740
35,10268,1665,,14800,4,2492
26,27,13323,,14801,1665,1769
16,1933,2410,,2570,3,1646
17,10269,11,,14802,4,1788
35,10270,2057,Analytics,14803,52,2471
40,27,3045,Analytics,3264,350,1776
17,1051,7695,,8458,13,1909
6,9709,12575,,13958,5,2651
6,1056,10663,,11789,4,1114
30,492,613,,626,4,2202
35,8282,10621,,6747,49,1330
6,1186,6514,Analytics,7136,4,1125
18,9686,12545,Analytics,13925,4,2641
49,8341,355,Analytics,11844,1402,1097
6,27,7399,,8119,22,2414
47,27,3942,,4261,15,704
47,1866,2332,analytics,2485,4,1544
6,3756,4707,,5119,13,2580
35,27,5463,,2979,844,339
15,937,1180,Analytics,1222,113,1393
3,9426,12208,,13531,52,233
3,2341,2914,analytics,3116,4,550
22,1273,865,Analytics,1308,15,104
15,10038,13012,,14460,13,806
56,4404,5570,,8664,75,1223
24,27,13136,,14600,22,2583
27,6793,12267,analytics,13602,3,1114
37,27,12929,,14371,751,484
14,27,13324,,14804,1666,188
24,6415,8124,Analytics,8965,5,145
13,27,944,,14805,113,2285
40,27,7154,,7844,13,1765
3,1157,1447,Analytics,1509,21,2534
65,4700,5938,,6463,178,1159
14,2659,13325,,2921,4,1204
35,27,13326,,14806,5,2423
10,6195,7833,,12511,4,65
19,27,1047,analytics,1080,247,1796
26,3882,4872,analytics,11975,6,2632
28,2354,2928,Analytics,3135,5,829
37,10271,13327,Analytics,14807,7,2077
17,10272,13328,,14808,15,718
19,1591,259,,2100,4,2718
36,27,8845,,9733,4,1552
16,842,3144,,3369,4,2480
24,6773,8606,,9476,4,421
35,7425,608,,10443,25,427
16,8660,11150,Analytics,12337,5,1114
52,351,437,analytics,14809,13,1829
25,4165,191,analytics,14810,4,691
61,27,13329,,14811,7,104
8,116,136,Analytics,136,3,1125
18,27,13330,,14812,48,900
45,10273,13331,,8315,13,516
53,10274,13332,,14813,96,441
37,27,13215,,14684,4,918
26,2247,2814,,3003,514,520
31,27,279,,59,641,654
22,27,1902,,2006,13,1973
18,2315,10321,,11413,201,683
47,27,13333,Analytics,14814,7,104
27,7765,13334,,10945,700,729
31,10275,13335,,14815,22,1362
16,27,3961,Analytics,4279,6,1012
22,7377,4644,,10366,4,104
24,27,1178,Analytics,14816,13,105
6,10276,1033,,14817,22,2229
4,9427,12209,,13532,13,1881
6,176,205,Analytics,209,5,1763
81,10277,13336,,14818,5,1768
22,2466,3077,Analytics,3298,5,1099
15,10278,13337,Analytics,14819,201,1779
45,4832,6081,,6636,13,1586
47,10279,13338,,14820,13,529
7,203,615,Analytics,247,5,2456
49,10280,13339,,14821,4,2551
40,4415,5580,,6069,75,355
61,10281,259,,14822,56,1497
37,3487,4630,Analytics,4730,22,2350
26,10282,355,analytics,14823,1667,2644
31,27,9023,,5717,57,2093
9,484,603,Analytics,617,14,548
6,10283,13340,,14824,987,75
9,8791,11337,,12549,3,2668
16,827,13341,,14825,4,2672
57,27,59,,59,973,654
31,27,10405,,3371,57,2093
45,27,3613,,3885,152,915
49,27,13342,,14826,11,643
30,27,9698,,10712,5,1518
10,8551,343,,12175,22,823
39,2874,3597,,3867,602,580
35,1781,10177,Analytics,11246,13,5
81,27,13343,,14827,4,104
40,27,13344,,14828,178,607
26,36,36,analytics,36,20,1480
13,27,13345,,14829,13,1439
26,27,9020,,9929,971,106
15,10284,13346,Analytics,14830,13,1693
26,27,12614,,9470,380,1872
23,27,13347,,1792,367,670
9,9839,8229,analytics,4877,4,1862
12,10285,13348,,14831,4,1540
19,3044,3811,,4115,4,970
46,10286,13349,,14832,104,1443
19,10287,13350,,14833,13,1174
6,5007,6290,,6877,4,1035
17,9772,1033,,14057,7,2104
80,10288,354,,14834,4,2097
39,10026,12997,Analytics,14444,160,2398
45,27,5193,,5645,4,1707
31,27,1553,Analytics,9498,13,1907
5,10289,13351,,14835,49,1893
5,10290,13352,,14836,732,1804
2,10107,13102,,14562,4,2722
22,10291,13353,,14837,4,1296
35,10211,864,Analytics,14709,602,2616
12,27,13354,,13458,5,539
10,27,11151,Analytics,12338,4,1803
15,27,343,,10658,22,2450
13,9698,12561,,13942,5,597
11,135,157,Analytics,159,4,1588
16,10292,13355,,14838,104,2449
9,27,13356,,14839,4,1416
20,10293,13357,,14840,34,129
47,9016,11647,,12891,4,740
46,1053,1319,,1369,3,2134
49,10294,3763,,14841,1668,374
57,4979,6253,,6834,946,1324
13,10295,13358,,14842,1669,2272
3,1753,2193,,2328,45,2346
20,10296,11,,14843,232,1729
31,682,13359,,880,4,2666
53,10297,13360,Analytics,14844,49,792
9,10298,3644,,14845,1039,2042
26,27,13361,,14846,178,1868
6,9461,12248,,13581,4,2728
31,27,279,,59,1386,654
17,10299,13362,,14847,6,2712
33,27,13363,,14848,4,255
35,6823,8672,Analytics,9548,178,731
5,27,13364,,14849,1192,1421
22,10048,13026,,14477,4,1452
93,10300,2911,,14850,368,2350
54,27,13365,,14851,1670,1577
49,27,13366,,14852,1671,629
39,27,359,,364,5,942
35,27,12977,,14426,5,2423
5,27,13367,,14853,1208,2085
8,27,119,,119,7,105
49,10301,13368,,14854,6,2348
23,3595,1536,Analytics,1605,4,419
14,9257,11995,Analytics,13277,4,2377
4,3844,4822,Analytics,5244,22,2324
18,10302,13369,,14855,5,122
